103649.0,0.51,0.594317,0.0375
103634.0,0.49,0.594317,0.0375
85647.0,0.569565,0.499285,0.0375
85662.0,0.569566,0.517857,0.0375
85632.0,0.569565,0.480714,0.0375
85677.0,0.569566,0.536428,0.0375
85602.0,0.569564,0.443571,0.0375
85617.0,0.569565,0.462143,0.0375
103619.0,0.47,0.594317,0.0375
71344.0,0.51,0.462143,0.0375
71389.0,0.51,0.443572,0.0375
71209.0,0.51,0.517858,0.0375
71254.0,0.51,0.499286,0.0375
71299.0,0.51,0.480715,0.0375
71194.0,0.47,0.536429,0.0375
71164.0,0.51,0.536429,0.0375
71179.0,0.49,0.536429,0.0375
51829.0,0.55,0.575,0.05
51859.0,0.45,0.555,0.05
51864.0,0.45,0.575,0.05
51972.0,0.55,0.425,0.05
51977.0,0.53,0.425,0.05
51948.0,0.47,0.555,0.07
51922.0,0.51,0.555,0.07
52054.0,0.53,0.536429,0.07
51989.0,0.53,0.443571,0.07
51822.0,0.53,0.575,0.07
51902.0,0.51,0.575,0.07
52073.0,0.55,0.536429,0.07
52028.0,0.53,0.499286,0.07
51836.0,0.55,0.555,0.07
51889.0,0.49,0.575,0.07
52002.0,0.53,0.462143,0.07
52075.0,0.55,0.517857,0.07
52077.0,0.55,0.499286,0.07
51847.0,0.53,0.555,0.07
52015.0,0.53,0.480714,0.07
52081.0,0.55,0.462143,0.07
52083.0,0.55,0.443571,0.07
52041.0,0.53,0.517857,0.07
51935.0,0.49,0.555,0.07
51876.0,0.47,0.575,0.07
52079.0,0.55,0.480714,0.07
52000.0,0.53,0.462143,0.09
51887.0,0.49,0.575,0.09
52096.0,0.55,0.499286,0.09
52094.0,0.55,0.517857,0.09
52092.0,0.55,0.536429,0.09
51874.0,0.47,0.575,0.09
51920.0,0.51,0.555,0.09
52039.0,0.53,0.517857,0.09
52026.0,0.53,0.499286,0.09
51933.0,0.49,0.555,0.09
52098.0,0.55,0.480714,0.09
51849.0,0.53,0.555,0.09
52100.0,0.55,0.462143,0.09
51838.0,0.55,0.555,0.09
51824.0,0.53,0.575,0.09
52102.0,0.55,0.443571,0.09
52013.0,0.53,0.480714,0.09
52052.0,0.53,0.536429,0.09
51987.0,0.53,0.443571,0.09
51946.0,0.47,0.555,0.09
51900.0,0.51,0.575,0.09
52156.0,0.53,0.575,0.11
51931.0,0.49,0.555,0.11
51998.0,0.53,0.462143,0.11
51885.0,0.49,0.575,0.11
52011.0,0.53,0.480714,0.11
51898.0,0.51,0.575,0.11
51872.0,0.47,0.575,0.11
52174.0,0.53,0.555,0.11
51985.0,0.53,0.443571,0.11
52169.0,0.55,0.555,0.11
51944.0,0.47,0.555,0.11
52037.0,0.53,0.517857,0.11
52121.0,0.55,0.443571,0.11
52111.0,0.55,0.536429,0.11
52050.0,0.53,0.536429,0.11
52115.0,0.55,0.499286,0.11
52117.0,0.55,0.480714,0.11
52113.0,0.55,0.517857,0.11
52119.0,0.55,0.462143,0.11
52024.0,0.53,0.499286,0.11
51918.0,0.51,0.555,0.11
52158.0,0.53,0.575,0.13
52176.0,0.53,0.555,0.13
52171.0,0.55,0.555,0.13
52140.0,0.55,0.443571,0.13
52206.0,0.53,0.425,0.13
51942.0,0.47,0.555,0.13
52136.0,0.55,0.480714,0.13
51983.0,0.53,0.443571,0.13
51929.0,0.49,0.555,0.13
51996.0,0.53,0.462143,0.13
52009.0,0.53,0.480714,0.13
51916.0,0.51,0.555,0.13
52022.0,0.53,0.499286,0.13
52035.0,0.53,0.517857,0.13
52138.0,0.55,0.462143,0.13
51896.0,0.51,0.575,0.13
52048.0,0.53,0.536429,0.13
51883.0,0.49,0.575,0.13
52201.0,0.55,0.425,0.13
52132.0,0.55,0.517857,0.13
51870.0,0.47,0.575,0.13
52130.0,0.55,0.536429,0.13
52134.0,0.55,0.499286,0.13
18932.0,0.55,0.555,0.15
19078.0,0.55,0.480714,0.15
19076.0,0.55,0.462143,0.15
19074.0,0.55,0.443571,0.15
18264.0,0.51,0.575,0.15
18266.0,0.53,0.575,0.15
17392.0,0.53,0.425,0.15
17918.0,0.45,0.555,0.15
21256.0,0.47,0.575,0.15
21254.0,0.49,0.575,0.15
21356.0,0.53,0.480714,0.15
21358.0,0.53,0.462143,0.15
21360.0,0.53,0.443571,0.15
21362.0,0.49,0.555,0.15
21364.0,0.51,0.555,0.15
21332.0,0.55,0.499286,0.15
21334.0,0.55,0.517857,0.15
21336.0,0.55,0.536429,0.15
20071.0,0.53,0.536429,0.15
20073.0,0.53,0.517857,0.15
20075.0,0.53,0.499286,0.15
20078.0,0.53,0.555,0.15
20103.0,0.47,0.555,0.15
6963.0,0.55,0.425,0.15
11944.0,0.55,0.575,0.15
13922.0,0.45,0.575,0.15
20037.0,0.53,0.480714,0.166667
20077.0,0.53,0.555,0.166667
19036.0,0.55,0.536429,0.166667
20039.0,0.53,0.499286,0.166667
20035.0,0.53,0.462143,0.166667
19046.0,0.55,0.443571,0.166667
20087.0,0.47,0.555,0.166667
19040.0,0.55,0.499286,0.166667
20041.0,0.53,0.517857,0.166667
20043.0,0.53,0.536429,0.166667
19042.0,0.55,0.480714,0.166667
19044.0,0.55,0.462143,0.166667
20033.0,0.53,0.443571,0.166667
19038.0,0.55,0.517857,0.166667
20083.0,0.51,0.555,0.166667
18246.0,0.51,0.575,0.166667
13899.0,0.45,0.575,0.166667
18262.0,0.53,0.575,0.166667
20085.0,0.49,0.555,0.166667
6938.0,0.55,0.425,0.166667
17917.0,0.45,0.555,0.166667
17391.0,0.53,0.425,0.166667
18242.0,0.47,0.575,0.166667
18244.0,0.49,0.575,0.166667
21277.0,0.55,0.555,0.166667
21353.0,0.53,0.555,0.183333
19065.0,0.55,0.443571,0.183333
18252.0,0.47,0.575,0.183333
20052.0,0.53,0.443571,0.183333
20097.0,0.47,0.555,0.183333
5443.0,0.55,0.425,0.2
17919.0,0.45,0.555,0.2
5447.0,0.55,0.575,0.2
5444.0,0.53,0.425,0.2
13898.0,0.45,0.575,0.2
3897.0,0.51,0.575,0.21
3898.0,0.45,0.575,0.21
3900.0,0.53,0.575,0.21
3901.0,0.45,0.555,0.21
3903.0,0.47,0.555,0.21
3904.0,0.53,0.555,0.21
20440.0,0.55,0.499286,0.21
20444.0,0.55,0.536429,0.21
20458.0,0.53,0.480714,0.21
20460.0,0.53,0.462143,0.21
20462.0,0.53,0.443571,0.21
20442.0,0.55,0.517857,0.21
20521.0,0.569565,0.425,0.21
19923.0,0.569565,0.517857,0.21
19856.0,0.569565,0.499286,0.21
20231.0,0.51,0.555,0.21
20229.0,0.49,0.555,0.21
20216.0,0.49,0.575,0.21
19990.0,0.569565,0.536429,0.21
20218.0,0.47,0.575,0.21
20663.0,0.55,0.405682,0.21
21112.0,0.53,0.405682,0.21
21053.0,0.430435,0.575,0.21
21064.0,0.51,0.425,0.21
21306.0,0.569565,0.555,0.21
21252.0,0.53,0.594318,0.21
21164.0,0.430435,0.555,0.21
20832.0,0.55,0.594318,0.21
20855.0,0.569565,0.575,0.21
20909.0,0.45,0.594318,0.21
19655.0,0.569565,0.443571,0.21
19789.0,0.569565,0.480714,0.21
19722.0,0.569565,0.462143,0.21
18677.0,0.49,0.594318,0.21
18613.0,0.51,0.594318,0.21
19086.0,0.55,0.443571,0.21
19088.0,0.55,0.462143,0.21
19090.0,0.55,0.480714,0.21
18741.0,0.47,0.594318,0.21
6710.0,0.55,0.555,0.21
6961.0,0.55,0.425,0.21
13461.0,0.55,0.575,0.21
6218.0,0.53,0.499286,0.21
6216.0,0.53,0.517857,0.21
6214.0,0.53,0.536429,0.21
6205.0,0.51,0.536429,0.21
6203.0,0.51,0.517857,0.21
6201.0,0.51,0.499286,0.21
6199.0,0.51,0.480714,0.21
6197.0,0.51,0.462143,0.21
6195.0,0.51,0.443571,0.21
6186.0,0.49,0.536429,0.21
6167.0,0.47,0.536429,0.21
6145.0,0.45,0.536429,0.21
5689.0,0.53,0.425,0.21
