58146.0,0.569564,0.53,0.0
58143.0,0.569565,0.51,0.0
58140.0,0.569565,0.49,0.0
58137.0,0.569564,0.47,0.0
52980.0,0.430436,0.569564,0.0
100304.0,0.569564,0.430436,0.01875
85960.0,0.569564,0.569564,0.01875
68169.0,0.51,0.410871,0.01875
68154.0,0.53,0.410871,0.01875
68199.0,0.47,0.410871,0.01875
68184.0,0.49,0.410871,0.01875
76296.0,0.430436,0.47,0.01875
76311.0,0.430435,0.49,0.01875
70903.0,0.589129,0.49,0.01875
76326.0,0.430435,0.51,0.01875
76341.0,0.430436,0.53,0.01875
70888.0,0.589129,0.47,0.01875
76356.0,0.410871,0.47,0.01875
70933.0,0.589129,0.53,0.01875
70918.0,0.589129,0.51,0.01875
76371.0,0.410871,0.49,0.01875
70828.0,0.569564,0.47,0.01875
70873.0,0.569564,0.53,0.01875
76386.0,0.410871,0.51,0.01875
76401.0,0.410871,0.53,0.01875
70858.0,0.569565,0.51,0.01875
73562.0,0.53,0.569564,0.01875
73577.0,0.51,0.569565,0.01875
73652.0,0.49,0.589129,0.01875
73667.0,0.47,0.589129,0.01875
73592.0,0.49,0.569565,0.01875
73607.0,0.47,0.569564,0.01875
73622.0,0.53,0.589129,0.01875
73637.0,0.51,0.589129,0.01875
68109.0,0.51,0.430435,0.01875
68094.0,0.53,0.430436,0.01875
68139.0,0.47,0.430436,0.01875
68124.0,0.49,0.430435,0.01875
114963.0,0.430436,0.430436,0.01875
128992.0,0.430436,0.569564,0.01875
70843.0,0.569565,0.49,0.01875
68182.0,0.49,0.410871,0.0375
70901.0,0.589129,0.49,0.0375
70916.0,0.589129,0.51,0.0375
85958.0,0.569564,0.569564,0.0375
70886.0,0.589129,0.47,0.0375
68137.0,0.47,0.430436,0.0375
70841.0,0.569565,0.49,0.0375
68152.0,0.53,0.410871,0.0375
70856.0,0.569565,0.51,0.0375
68107.0,0.51,0.430435,0.0375
70826.0,0.569564,0.47,0.0375
68122.0,0.49,0.430435,0.0375
68092.0,0.53,0.430436,0.0375
70931.0,0.589129,0.53,0.0375
68197.0,0.47,0.410871,0.0375
70871.0,0.569564,0.53,0.0375
68167.0,0.51,0.410871,0.0375
76324.0,0.430435,0.51,0.0375
76339.0,0.430436,0.53,0.0375
76354.0,0.410871,0.47,0.0375
76369.0,0.410871,0.49,0.0375
76384.0,0.410871,0.51,0.0375
76399.0,0.410871,0.53,0.0375
76309.0,0.430435,0.49,0.0375
76294.0,0.430436,0.47,0.0375
73665.0,0.47,0.589129,0.0375
73650.0,0.49,0.589129,0.0375
73590.0,0.49,0.569565,0.0375
73605.0,0.47,0.569564,0.0375
73620.0,0.53,0.589129,0.0375
73635.0,0.51,0.589129,0.0375
128990.0,0.430436,0.569564,0.0375
73575.0,0.51,0.569565,0.0375
73560.0,0.53,0.569564,0.0375
100302.0,0.569564,0.430436,0.0375
114961.0,0.430436,0.430436,0.0375
50766.0,0.45,0.55,0.05
50980.0,0.55,0.53,0.05
50958.0,0.45,0.49,0.05
50824.0,0.53,0.55,0.05
50975.0,0.47,0.55,0.05
50956.0,0.49,0.45,0.05
50896.0,0.55,0.45,0.05
50983.0,0.51,0.45,0.05
50954.0,0.47,0.45,0.05
50891.0,0.55,0.49,0.05
50985.0,0.53,0.45,0.05
50973.0,0.49,0.55,0.05
50889.0,0.55,0.47,0.05
50756.0,0.45,0.51,0.05
50978.0,0.55,0.51,0.05
50761.0,0.45,0.45,0.05
50754.0,0.45,0.53,0.05
50826.0,0.51,0.55,0.05
50960.0,0.45,0.47,0.05
50831.0,0.55,0.55,0.05
70869.0,0.569564,0.53,0.05625
70854.0,0.569565,0.51,0.05625
70839.0,0.569565,0.49,0.05625
70914.0,0.58913,0.51,0.05625
70899.0,0.58913,0.49,0.05625
70884.0,0.58913,0.47,0.05625
70824.0,0.569564,0.47,0.05625
73618.0,0.53,0.58913,0.05625
73558.0,0.53,0.569564,0.05625
73603.0,0.47,0.569564,0.05625
73573.0,0.51,0.569565,0.05625
73588.0,0.49,0.569565,0.05625
73633.0,0.51,0.58913,0.05625
73663.0,0.47,0.58913,0.05625
73648.0,0.49,0.58913,0.05625
128988.0,0.430436,0.569564,0.05625
68165.0,0.51,0.41087,0.05625
68150.0,0.53,0.41087,0.05625
68180.0,0.49,0.41087,0.05625
68120.0,0.49,0.430435,0.05625
68105.0,0.51,0.430435,0.05625
68135.0,0.47,0.430436,0.05625
70929.0,0.58913,0.53,0.05625
68195.0,0.47,0.41087,0.05625
76292.0,0.430436,0.47,0.05625
76367.0,0.41087,0.49,0.05625
76352.0,0.41087,0.47,0.05625
76337.0,0.430436,0.53,0.05625
76322.0,0.430435,0.51,0.05625
76307.0,0.430435,0.49,0.05625
68090.0,0.53,0.430436,0.05625
76382.0,0.41087,0.51,0.05625
114959.0,0.430436,0.430436,0.05625
76397.0,0.41087,0.53,0.05625
85956.0,0.569564,0.569564,0.05625
100300.0,0.569564,0.430436,0.05625
51055.0,0.53,0.47,0.06875
51190.0,0.47,0.53,0.06875
51235.0,0.53,0.53,0.06875
51010.0,0.47,0.47,0.06875
68133.0,0.47,0.430436,0.075
68088.0,0.53,0.430436,0.075
73556.0,0.53,0.569564,0.075
73601.0,0.47,0.569564,0.075
76335.0,0.430436,0.53,0.075
76290.0,0.430436,0.47,0.075
70867.0,0.569564,0.53,0.075
70822.0,0.569564,0.47,0.075
18509.0,0.45,0.49,0.15
18507.0,0.45,0.47,0.15
16488.0,0.47,0.45,0.15
16490.0,0.49,0.45,0.15
17828.0,0.51,0.55,0.15
17826.0,0.53,0.55,0.15
17155.0,0.55,0.49,0.15
17153.0,0.55,0.47,0.15
7169.0,0.55,0.45,0.15
19984.0,0.53,0.45,0.15
19982.0,0.51,0.45,0.15
19997.0,0.55,0.51,0.15
19999.0,0.55,0.53,0.15
20029.0,0.45,0.53,0.15
20027.0,0.45,0.51,0.15
20014.0,0.47,0.55,0.15
20012.0,0.49,0.55,0.15
13068.0,0.45,0.55,0.15
5581.0,0.45,0.45,0.15
11000.0,0.55,0.55,0.15
4004.0,0.45,0.55,0.2
4000.0,0.45,0.51,0.2
19142.0,0.49,0.55,0.2
4005.0,0.51,0.55,0.2
4011.0,0.45,0.45,0.2
4016.0,0.49,0.45,0.2
4015.0,0.55,0.45,0.2
4010.0,0.55,0.49,0.2
19165.0,0.51,0.45,0.2
19170.0,0.45,0.49,0.2
4009.0,0.55,0.55,0.2
19154.0,0.55,0.51,0.2
34.0,0.51,0.49,0.21
36.0,0.51,0.51,0.21
38.0,0.51,0.53,0.21
45.0,0.53,0.47,0.21
49.0,0.53,0.51,0.21
51.0,0.53,0.53,0.21
47.0,0.53,0.49,0.21
32.0,0.51,0.47,0.21
8.0,0.47,0.49,0.21
10.0,0.47,0.51,0.21
12.0,0.47,0.53,0.21
19.0,0.49,0.47,0.21
21.0,0.49,0.49,0.21
23.0,0.49,0.51,0.21
25.0,0.49,0.53,0.21
12586.0,0.55,0.55,0.21
13066.0,0.45,0.55,0.21
8433.0,0.55,0.45,0.21
18983.0,0.430435,0.51,0.21
19151.0,0.47,0.55,0.21
19160.0,0.55,0.51,0.21
19162.0,0.55,0.53,0.21
19176.0,0.51,0.45,0.21
19178.0,0.53,0.45,0.21
19181.0,0.45,0.51,0.21
19183.0,0.45,0.53,0.21
19236.0,0.45,0.430435,0.21
19149.0,0.49,0.55,0.21
18916.0,0.430435,0.53,0.21
19117.0,0.430435,0.47,0.21
19050.0,0.430435,0.49,0.21
18377.0,0.49,0.569565,0.21
18310.0,0.51,0.569565,0.21
18243.0,0.53,0.569565,0.21
18444.0,0.47,0.569565,0.21
18473.0,0.45,0.47,0.21
18475.0,0.45,0.49,0.21
19777.0,0.55,0.569565,0.21
19833.0,0.45,0.569565,0.21
19754.0,0.569565,0.55,0.21
7442.0,0.45,0.45,0.21
19979.0,0.430435,0.55,0.21
19435.0,0.569565,0.45,0.21
19286.0,0.430435,0.45,0.21
19581.0,0.55,0.430435,0.21
16454.0,0.47,0.45,0.21
16456.0,0.49,0.45,0.21
16897.0,0.47,0.430435,0.21
17637.0,0.569565,0.49,0.21
17704.0,0.569565,0.51,0.21
17771.0,0.569565,0.53,0.21
17834.0,0.53,0.55,0.21
17836.0,0.51,0.55,0.21
17570.0,0.569565,0.47,0.21
16964.0,0.49,0.430435,0.21
17163.0,0.55,0.49,0.21
17161.0,0.55,0.47,0.21
17031.0,0.51,0.430435,0.21
17098.0,0.53,0.430435,0.21
6.0,0.47,0.47,0.21
