69391.0,0.44527,0.468334,0.0
69388.0,0.445111,0.480827,0.0
69379.0,0.448635,0.528423,0.0
69400.0,0.48333,0.44026,0.0
54226.0,0.588343,0.531214,0.0
54222.0,0.453389,0.421166,0.0
54229.0,0.579076,0.554661,0.0
54199.0,0.491469,0.598459,0.0
71413.0,0.435048,0.4625,0.0
71415.0,0.5,0.425,0.0
71417.0,0.519411,0.427555,0.0
71419.0,0.5375,0.435048,0.0
71421.0,0.575,0.5,0.0
71424.0,0.425,0.5,0.0
71411.0,0.427555,0.480589,0.0
54265.0,0.595179,0.514277,0.0
61095.0,0.450133,0.574634,0.0
61092.0,0.428869,0.557979,0.0
61089.0,0.421455,0.535858,0.0
61086.0,0.416048,0.515826,0.0
61098.0,0.475636,0.583347,0.0
61083.0,0.414355,0.495277,0.0
61080.0,0.417289,0.472936,0.0
61077.0,0.424804,0.446935,0.0
61074.0,0.442318,0.436492,0.0
61071.0,0.458205,0.427863,0.0
61101.0,0.496385,0.585491,0.0
61104.0,0.516799,0.583689,0.0
61136.0,0.506602,0.413645,0.0
61135.0,0.528464,0.420127,0.0
61131.0,0.54871,0.430249,0.0
61128.0,0.56857,0.445743,0.0
61125.0,0.575107,0.462992,0.0
61122.0,0.581347,0.479756,0.0
61119.0,0.584657,0.500145,0.0
61116.0,0.580103,0.524989,0.0
61113.0,0.571422,0.544829,0.0
61110.0,0.558096,0.560985,0.0
61107.0,0.540059,0.576022,0.0
61068.0,0.476719,0.415097,0.0
54078.0,0.539013,0.411692,0.0
71509.0,0.564952,0.5375,0.0
71511.0,0.5,0.575,0.0
71513.0,0.480589,0.572445,0.0
71515.0,0.4625,0.564952,0.0
71507.0,0.572445,0.519411,0.0
74103.0,0.446967,0.553033,0.0
74105.0,0.435048,0.537501,0.0
74107.0,0.427556,0.519412,0.0
74109.0,0.553033,0.553033,0.0
54161.0,0.440901,0.422038,0.0
74113.0,0.519412,0.572444,0.0
54196.0,0.513585,0.597119,0.0
54193.0,0.562856,0.570014,0.0
54190.0,0.549738,0.580181,0.0
54183.0,0.559923,0.424023,0.0
54179.0,0.590319,0.479506,0.0
54178.0,0.585865,0.464595,0.0
54174.0,0.591923,0.492643,0.0
54164.0,0.582237,0.453441,0.0
74111.0,0.537501,0.564952,0.0
54298.0,0.402415,0.490735,0.0
54295.0,0.459658,0.410431,0.0
74315.0,0.553033,0.446967,0.0
74317.0,0.564952,0.462499,0.0
74319.0,0.572444,0.480588,0.0
74321.0,0.446967,0.446967,0.0
74323.0,0.462499,0.435048,0.0
74325.0,0.480588,0.427556,0.0
117989.0,0.463867,0.475113,0.016667
117984.0,0.531073,0.491721,0.016667
117979.0,0.530603,0.534103,0.016667
117974.0,0.498423,0.543514,0.016667
117969.0,0.457239,0.523362,0.016667
117964.0,0.533602,0.468677,0.016667
117959.0,0.526966,0.49952,0.016667
117954.0,0.507117,0.502771,0.016667
117949.0,0.473834,0.509308,0.016667
117944.0,0.487497,0.513604,0.016667
117939.0,0.479824,0.489672,0.016667
117934.0,0.49406,0.493986,0.016667
117854.0,0.540748,0.501806,0.016667
117849.0,0.53346,0.524189,0.016667
117844.0,0.538391,0.512932,0.016667
117839.0,0.519011,0.537023,0.016667
117834.0,0.507958,0.538981,0.016667
117829.0,0.526415,0.549121,0.016667
117824.0,0.53814,0.541355,0.016667
117819.0,0.546754,0.528998,0.016667
117814.0,0.55224,0.515292,0.016667
117809.0,0.5544,0.500961,0.016667
117804.0,0.553355,0.486502,0.016667
117799.0,0.548507,0.473349,0.016667
117794.0,0.539712,0.460158,0.016667
117789.0,0.526457,0.453225,0.016667
117784.0,0.51206,0.448756,0.016667
117779.0,0.496714,0.444581,0.016667
117859.0,0.540158,0.490803,0.016667
117929.0,0.524539,0.481266,0.016667
117924.0,0.514173,0.489165,0.016667
117919.0,0.52202,0.510167,0.016667
117914.0,0.518437,0.522132,0.016667
117909.0,0.501643,0.521479,0.016667
117904.0,0.48876,0.537176,0.016667
117899.0,0.479547,0.531586,0.016667
117894.0,0.468097,0.529869,0.016667
117889.0,0.457727,0.508885,0.016667
117884.0,0.463333,0.491087,0.016667
117879.0,0.484488,0.466775,0.016667
117874.0,0.50403,0.472721,0.016667
117869.0,0.522786,0.467987,0.016667
117864.0,0.538172,0.478406,0.016667
117774.0,0.48333,0.44026,0.016667
117769.0,0.471337,0.450914,0.016667
117764.0,0.457346,0.461151,0.016667
117759.0,0.44527,0.468334,0.016667
74101.0,0.425,0.5,0.016667
74098.0,0.575,0.5,0.016667
71493.0,0.427556,0.519412,0.016667
71491.0,0.435048,0.5375,0.016667
71489.0,0.446967,0.553033,0.016667
71487.0,0.4625,0.564952,0.016667
71485.0,0.480589,0.572445,0.016667
117754.0,0.445111,0.480827,0.016667
117749.0,0.445153,0.495435,0.016667
117744.0,0.446168,0.510915,0.016667
117739.0,0.448635,0.528423,0.016667
117734.0,0.460443,0.54109,0.016667
117729.0,0.47129,0.549548,0.016667
117724.0,0.484199,0.554363,0.016667
117719.0,0.513119,0.554141,0.016667
117714.0,0.498157,0.556017,0.016667
71483.0,0.5,0.575,0.016667
71481.0,0.519412,0.572444,0.016667
71479.0,0.5375,0.564952,0.016667
71377.0,0.427555,0.480589,0.016667
71477.0,0.553033,0.553033,0.016667
71475.0,0.564952,0.5375,0.016667
71473.0,0.572445,0.519411,0.016667
71395.0,0.564952,0.4625,0.016667
71393.0,0.553033,0.446967,0.016667
71391.0,0.5375,0.435048,0.016667
71389.0,0.519411,0.427555,0.016667
71387.0,0.5,0.425,0.016667
71385.0,0.480588,0.427556,0.016667
71383.0,0.4625,0.435048,0.016667
71381.0,0.446967,0.446967,0.016667
71379.0,0.435048,0.4625,0.016667
71397.0,0.572444,0.480588,0.016667
119261.0,0.475636,0.583347,0.016667
119256.0,0.496385,0.585491,0.016667
119251.0,0.516799,0.583689,0.016667
119246.0,0.540058,0.576022,0.016667
119241.0,0.558096,0.560985,0.016667
119236.0,0.571422,0.544829,0.016667
119231.0,0.580103,0.524989,0.016667
119226.0,0.584657,0.500145,0.016667
119221.0,0.581347,0.479756,0.016667
119216.0,0.575107,0.462992,0.016667
119211.0,0.56857,0.445743,0.016667
119206.0,0.54871,0.430249,0.016667
119201.0,0.528464,0.420127,0.016667
119196.0,0.506602,0.413645,0.016667
119266.0,0.450133,0.574634,0.016667
119271.0,0.428869,0.557979,0.016667
119276.0,0.421455,0.535858,0.016667
119281.0,0.416048,0.515826,0.016667
119311.0,0.476719,0.415097,0.016667
119306.0,0.458205,0.427863,0.016667
119301.0,0.442318,0.436492,0.016667
119296.0,0.424804,0.446935,0.016667
119291.0,0.417289,0.472935,0.016667
119286.0,0.414355,0.495277,0.016667
130641.0,0.492297,0.394289,0.016667
130636.0,0.406254,0.54881,0.016667
130626.0,0.469553,0.596008,0.016667
130621.0,0.450124,0.593257,0.016667
130601.0,0.599005,0.465184,0.016667
130596.0,0.601805,0.481075,0.016667
130591.0,0.600469,0.497798,0.016667
130586.0,0.595178,0.514277,0.016667
130581.0,0.593216,0.550035,0.016667
130576.0,0.599596,0.536639,0.016667
130571.0,0.538377,0.393565,0.016667
130566.0,0.553863,0.40489,0.016667
130561.0,0.572376,0.416006,0.016667
130546.0,0.427761,0.420407,0.016667
130541.0,0.459658,0.410431,0.016667
130536.0,0.402415,0.490735,0.016667
130531.0,0.404385,0.463024,0.016667
130526.0,0.40822,0.437227,0.016667
130646.0,0.579076,0.554661,0.016667
130516.0,0.585331,0.572007,0.016667
130651.0,0.588343,0.531214,0.016667
130661.0,0.422197,0.570059,0.016667
130746.0,0.515679,0.398995,0.016667
130736.0,0.590911,0.44934,0.016667
130731.0,0.440901,0.422038,0.016667
130726.0,0.582237,0.453441,0.016667
130721.0,0.591923,0.492643,0.016667
130716.0,0.585865,0.464595,0.016667
130711.0,0.590319,0.479506,0.016667
130706.0,0.559923,0.424023,0.016667
130701.0,0.576603,0.435795,0.016667
130696.0,0.549738,0.580181,0.016667
130691.0,0.562856,0.570014,0.016667
130686.0,0.513585,0.597119,0.016667
130681.0,0.491469,0.598459,0.016667
130676.0,0.404053,0.531395,0.016667
130671.0,0.400897,0.510679,0.016667
130666.0,0.434078,0.578264,0.016667
130656.0,0.453389,0.421166,0.016667
130511.0,0.569875,0.582279,0.016667
130506.0,0.55166,0.591411,0.016667
130501.0,0.532665,0.594984,0.016667
130341.0,0.51044,0.612132,0.016667
130336.0,0.488345,0.612778,0.016667
130496.0,0.606905,0.520622,0.016667
130491.0,0.611739,0.503024,0.016667
130456.0,0.449362,0.402012,0.016667
130791.0,0.539013,0.411692,0.016667
130793.0,0.539013,0.411692,0.033333
130493.0,0.611739,0.503024,0.033333
130498.0,0.606905,0.520622,0.033333
130503.0,0.532665,0.594984,0.033333
130508.0,0.55166,0.591411,0.033333
130513.0,0.569875,0.582279,0.033333
130518.0,0.585331,0.572007,0.033333
130528.0,0.40822,0.437227,0.033333
130533.0,0.404386,0.463024,0.033333
130538.0,0.402415,0.490735,0.033333
130543.0,0.459658,0.410431,0.033333
130548.0,0.427761,0.420407,0.033333
130553.0,0.603553,0.445804,0.033333
130558.0,0.589274,0.429212,0.033333
130563.0,0.572376,0.416006,0.033333
130568.0,0.553863,0.40489,0.033333
130573.0,0.538377,0.393565,0.033333
130483.0,0.614294,0.483928,0.033333
130383.0,0.387071,0.482747,0.033333
130578.0,0.599596,0.536639,0.033333
130453.0,0.599841,0.559107,0.033333
130458.0,0.449362,0.402012,0.033333
130428.0,0.474712,0.389202,0.033333
130583.0,0.593216,0.550035,0.033333
130593.0,0.600469,0.497798,0.033333
130708.0,0.559923,0.424023,0.033333
130713.0,0.590319,0.479506,0.033333
130718.0,0.585865,0.464595,0.033333
130723.0,0.591923,0.492643,0.033333
130728.0,0.582237,0.453441,0.033333
130733.0,0.440901,0.422038,0.033333
130738.0,0.590911,0.44934,0.033333
130748.0,0.515679,0.398995,0.033333
130703.0,0.576603,0.435795,0.033333
130698.0,0.549738,0.580181,0.033333
130693.0,0.562856,0.570014,0.033333
130688.0,0.513585,0.597119,0.033333
130598.0,0.601805,0.481075,0.033333
130603.0,0.599005,0.465185,0.033333
130618.0,0.431111,0.590434,0.033333
130623.0,0.450124,0.593257,0.033333
130628.0,0.469552,0.596008,0.033333
130633.0,0.405614,0.563884,0.033333
130588.0,0.595178,0.514278,0.033333
130638.0,0.406254,0.54881,0.033333
130648.0,0.579076,0.554661,0.033333
130653.0,0.588343,0.531214,0.033333
130658.0,0.453389,0.421166,0.033333
130663.0,0.422197,0.570059,0.033333
130668.0,0.434078,0.578264,0.033333
130673.0,0.400897,0.510679,0.033333
130678.0,0.404053,0.531395,0.033333
130683.0,0.491469,0.598459,0.033333
130643.0,0.492297,0.394289,0.033333
130298.0,0.384257,0.50716,0.033333
130333.0,0.466004,0.611095,0.033333
130338.0,0.488345,0.612778,0.033333
130343.0,0.51044,0.612132,0.033333
130348.0,0.532836,0.609924,0.033333
119198.0,0.506602,0.413645,0.033333
119208.0,0.54871,0.430249,0.033333
119313.0,0.476719,0.415097,0.033333
119308.0,0.458206,0.427863,0.033333
119303.0,0.442318,0.436492,0.033333
119298.0,0.424804,0.446935,0.033333
119213.0,0.56857,0.445744,0.033333
119218.0,0.575107,0.462993,0.033333
119223.0,0.581347,0.479756,0.033333
119228.0,0.584657,0.500145,0.033333
119233.0,0.580103,0.524989,0.033333
119238.0,0.571422,0.544829,0.033333
119243.0,0.558096,0.560985,0.033333
119248.0,0.540058,0.576022,0.033333
119253.0,0.516799,0.583689,0.033333
119258.0,0.496385,0.585491,0.033333
119263.0,0.475636,0.583347,0.033333
119268.0,0.450133,0.574634,0.033333
119273.0,0.428869,0.557979,0.033333
119278.0,0.421455,0.535858,0.033333
119283.0,0.416048,0.515825,0.033333
119288.0,0.414355,0.495277,0.033333
119293.0,0.417289,0.472935,0.033333
